index,reference_complete,direction,stage,reference_recovery,top1_correct,search_incomplete,capped,search_seconds,evaluation_seconds,cpu_seconds,peak_rss_mb,old_reference_recovery,old_top1_correct,recovery_change,archive,evaluation
83,True,R_to_P,complete,recovered,False,False,True,4.828859084285796,0.1825182605534792,4.738243,145.1640625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/83/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/83/evaluation.json
84,True,R_to_P,complete,recovered,True,False,False,6.419434224255383,0.6096821688115597,6.488187,186.953125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/84/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/84/evaluation.json
85,True,P_to_R,complete,recovered,True,False,True,5.974372840486467,0.49038670025765896,5.862267,166.33984375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/85/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/85/evaluation.json
86,True,R_to_P,complete,recovered,True,False,True,3.6964020309969783,0.3279637433588505,4.392005,182.87109375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/86/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/86/evaluation.json
87,True,R_to_P,complete,recovered,True,False,True,2.4613620676100254,0.19465829338878393,3.135095,149.703125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/87/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/87/evaluation.json
88,True,P_to_R,complete,recovered,True,False,False,2.421910710632801,0.1803899398073554,2.8668660000000004,130.21875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/88/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/88/evaluation.json
89,True,R_to_P,complete,recovered,True,False,False,1.1479571526870131,0.15917731169611216,2.048924,131.32421875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/89/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/89/evaluation.json
90,True,R_to_P,complete,recovered,True,False,True,9.897981945425272,1.1033780202269554,10.109785,288.98828125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/90/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/90/evaluation.json
91,True,R_to_P,complete,recovered,True,False,True,7.135060971137136,0.6242656582035124,7.575738,210.74609375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/91/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/91/evaluation.json
92,True,R_to_P,complete,recovered,True,False,True,2.8568502911366522,0.278575133997947,3.786209,161.08984375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/92/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/92/evaluation.json
93,True,R_to_P,complete,recovered,True,False,True,1.4061070238240063,0.10489358101040125,2.313402,144.1328125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/93/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/93/evaluation.json
94,True,R_to_P,complete,recovered,True,False,False,0.3380075367167592,0.031010814011096954,1.45536,120.77734375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/94/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/94/evaluation.json
95,True,R_to_P,complete,recovered,True,False,True,5.339333190117031,0.3181565492413938,5.854539999999999,192.79296875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/95/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/95/evaluation.json
96,True,R_to_P,complete,recovered,True,False,False,1.0600591818802059,0.08009532280266285,2.0060119999999997,127.484375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/96/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/96/evaluation.json
97,True,R_to_P,complete,recovered,True,False,False,2.8194935410283506,0.2549455752596259,3.682139,149.56640625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/97/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/97/evaluation.json
98,True,R_to_P,complete,recovered,True,False,True,0.6037330999970436,0.06757323862984776,1.661735,129.40234375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/98/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/98/evaluation.json
99,True,R_to_P,complete,recovered,True,False,False,1.732542613055557,0.16558588901534677,2.653832,139.80859375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/99/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/99/evaluation.json
100,True,R_to_P,complete,recovered,True,False,False,3.2818849282339215,0.17853271681815386,3.3127929999999997,141.01171875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/100/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/100/evaluation.json
101,True,R_to_P,complete,recovered,True,False,False,1.5380850993096828,0.08033033646643162,2.1363559999999997,128.78125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/101/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/101/evaluation.json
102,True,R_to_P,complete,recovered,True,False,True,8.247894197702408,0.6069988831877708,7.8893070000000005,218.30078125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/102/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/102/evaluation.json
103,True,R_to_P,complete,recovered,True,False,True,6.7909625470638275,0.34197566844522953,6.731025,205.078125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/103/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/103/evaluation.json
104,True,R_to_P,complete,recovered,True,False,True,6.392482866533101,0.5209266031160951,6.57949,221.76171875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/104/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/104/evaluation.json
105,True,R_to_P,complete,recovered,True,False,True,1.5674969917163253,0.1232469966635108,2.281962,134.88671875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/105/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/105/evaluation.json
106,True,R_to_P,complete,recovered,True,False,True,11.496715312823653,0.83805819042027,11.330423,246.609375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/106/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/106/evaluation.json
107,True,R_to_P,complete,recovered,True,False,True,10.507040722295642,0.8806461011990905,10.133709,246.81640625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/107/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/107/evaluation.json
108,True,R_to_P,complete,recovered,True,False,True,13.998856409452856,1.0729108788073063,13.667082,297.57421875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/108/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/108/evaluation.json
109,True,R_to_P,complete,recovered,True,False,False,3.7110478477552533,0.2867587925866246,3.7542679999999997,152.40234375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/109/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/109/evaluation.json
110,True,R_to_P,complete,recovered,True,False,True,22.08004968240857,1.6183830983936787,20.952369,512.0859375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/110/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/110/evaluation.json
111,True,R_to_P,complete,recovered,True,False,True,13.697910651564598,1.1442540250718594,12.808329,341.1328125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/111/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/111/evaluation.json
112,True,R_to_P,complete,recovered,True,False,True,2.5256065572611988,0.22272121300920844,3.447408,152.6796875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/112/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/112/evaluation.json
113,True,R_to_P,complete,recovered,True,False,False,11.041660373099148,0.6442366989795119,9.55209,224.9296875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/113/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/113/evaluation.json
114,True,P_to_R,complete,recovered,True,False,False,0.7709966669790447,0.07773159700445831,1.687793,124.91015625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/114/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/114/evaluation.json
115,True,P_to_R,complete,recovered,True,False,True,5.953896692954004,1.2191536440514028,6.5949,220.5078125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/115/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/115/evaluation.json
116,True,R_to_P,complete,recovered,True,False,True,9.931987561983988,0.8649391550570726,9.829513,275.609375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/116/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/116/evaluation.json
117,True,P_to_R,complete,recovered,True,False,False,0.83350167889148,0.05101274303160608,1.7465160000000002,123.796875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/117/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/117/evaluation.json
118,True,R_to_P,complete,recovered,True,False,True,13.7592436701525,1.367664982099086,13.168917,289.8671875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/118/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/118/evaluation.json
119,True,R_to_P,complete,recovered,True,False,False,4.591745606856421,0.3850015541538596,4.365949,163.140625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/119/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/119/evaluation.json
120,True,R_to_P,complete,recovered,True,False,False,8.616389211965725,0.48044173093512654,8.551368,214.0234375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/120/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/120/evaluation.json
121,True,R_to_P,complete,recovered,True,False,True,19.36791811301373,1.5384361760225147,17.029392,392.32421875,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/121/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/121/evaluation.json
122,True,R_to_P,complete,recovered,True,False,True,1.719020047225058,0.1374000133946538,2.4280399999999998,138.50390625,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/122/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/122/evaluation.json
123,True,R_to_P,complete,recovered,False,False,True,11.777756115421653,1.2374117262661457,11.588702999999999,292.76953125,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/123/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/123/evaluation.json
124,True,R_to_P,complete,recovered,False,False,True,5.547213970916346,66.17794937593862,5.241650999999999,192.65625,recovered,False,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/124/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/124/evaluation.json
125,True,R_to_P,complete,recovered,True,False,True,7.915071859024465,0.6999380001798272,7.800874,221.8359375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/125/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/125/evaluation.json
126,True,R_to_P,complete,recovered,True,False,True,9.06312118191272,0.6924374189693481,8.137262,252.99609375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/126/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/126/evaluation.json
127,True,R_to_P,complete,recovered,True,False,True,6.138918182812631,0.33305514324456453,4.946801,178.328125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/127/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/127/evaluation.json
128,True,R_to_P,complete,recovered,True,False,False,13.067790039815009,0.9438456799834967,12.455031,256.45703125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/128/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/128/evaluation.json
129,True,R_to_P,complete,recovered,True,False,False,1.318443744443357,0.08094668481498957,1.952348,129.8125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/129/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/129/evaluation.json
130,True,P_to_R,complete,recovered,True,False,True,4.851108388975263,0.42517298460006714,5.436414,182.15625,not_recovered,False,gained,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/130/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/130/evaluation.json
131,True,R_to_P,complete,recovered,True,False,True,16.993020220892504,1.665620424086228,17.284398999999997,360.36328125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/131/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/131/evaluation.json
132,True,R_to_P,complete,recovered,True,False,True,4.8412267819512635,0.5429197258781642,4.801158,191.53125,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/132/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/132/evaluation.json
133,True,R_to_P,complete,recovered,True,False,False,0.8000077230390161,0.0778044299222529,1.748213,129.7734375,recovered,True,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/133/cuts/aam.pkl.gz,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/133/evaluation.json
